Date,High,Low,Open,Close,Volume,Adj Close,Ret_Index
2006-06-23,25.0,25.0,25.0,25.0,0.0,16.547231674194336,1.0
2006-06-26,25.049999237060547,25.049999237060547,25.049999237060547,25.049999237060547,0.0,16.580318450927734,1.001999535474263
2006-06-27,24.979999542236328,24.979999542236328,24.979999542236328,24.979999542236328,0.0,16.53399658203125,0.9992001627569085
2006-06-28,25.290000915527344,25.290000915527344,25.290000915527344,25.290000915527344,0.0,16.739177703857422,1.011599887730008
2006-06-29,26.229999542236328,26.229999542236328,26.229999542236328,26.229999542236328,0.0,17.36135482788086,1.049199961039777
2006-06-30,26.6299991607666,26.6299991607666,26.6299991607666,26.6299991607666,0.0,17.626110076904297,1.0651999333757134
2006-07-03,27.200000762939453,27.200000762939453,27.200000762939453,27.200000762939453,0.0,18.00339126586914,1.0880001936484465
2006-07-05,26.5,26.5,26.5,26.5,0.0,17.540061950683594,1.0599997809928288
2006-07-06,26.709999084472656,26.709999084472656,26.709999084472656,26.709999084472656,0.0,17.679054260253906,1.0683995128819443
2006-07-07,26.549999237060547,26.549999237060547,26.549999237060547,26.549999237060547,0.0,17.57316017150879,1.0620000080686856
2006-07-10,26.8700008392334,26.8700008392334,26.8700008392334,26.8700008392334,0.0,17.784961700439453,1.0747998245637294
2006-07-11,26.860000610351562,26.860000610351562,26.860000610351562,26.860000610351562,0.0,17.778348922729492,1.0744001941095143
2006-07-12,26.610000610351562,26.610000610351562,26.610000610351562,26.610000610351562,0.0,17.612871170043945,1.0643998655987572
2006-07-13,25.93000030517578,25.93000030517578,25.93000030517578,25.93000030517578,0.0,17.162796020507812,1.0372004428555541
2006-07-14,25.649999618530273,25.649999618530273,25.649999618530273,25.649999618530273,0.0,16.977458953857422,1.0259999550458967
2006-07-17,25.219999313354492,25.219999313354492,25.219999313354492,25.219999313354492,0.0,16.692848205566406,1.0088000539449247
2006-07-18,25.3799991607666,25.3799991607666,25.3799991607666,25.3799991607666,0.0,16.798751831054688,1.0152001350928448
2006-07-19,26.010000228881836,26.010000228881836,26.010000228881836,26.010000228881836,0.0,17.215734481811523,1.0403996765609882
2006-07-20,25.989999771118164,25.989999771118164,25.989999771118164,25.989999771118164,0.0,17.202503204345703,1.0396000698517611
2006-07-21,25.799999237060547,25.799999237060547,25.799999237060547,25.799999237060547,0.0,17.076738357543945,1.0319997141380082
2006-07-24,26.309999465942383,26.309999465942383,26.309999465942383,26.309999465942383,0.0,17.414304733276367,1.052399886346805
