Date,High,Low,Open,Close,Volume
2012-02-22,70.41000366210938,69.98999786376953,70.20999908447266,70.12000274658203,1781800.0
2012-02-23,70.52999877929688,69.81999969482422,70.08000183105469,70.51000213623047,1500800.0
2012-02-24,70.77999877929688,70.47000122070312,70.6500015258789,70.61000061035156,1267400.0
2012-02-27,70.88999938964844,69.97000122070312,70.13999938964844,70.66999816894531,1350500.0
2012-02-28,70.94999694824219,70.56999969482422,70.73999786376953,70.87000274658203,1839300.0
2012-02-29,71.19000244140625,70.4000015258789,70.9800033569336,70.41000366210938,2211400.0
2012-03-01,71.08999633789062,70.61000061035156,70.66999816894531,70.94999694824219,2413800.0
2012-03-02,70.97000122070312,70.44000244140625,70.9000015258789,70.5999984741211,1609400.0
2012-03-05,70.5,70.02999877929688,70.44000244140625,70.27999877929688,2700400.0
2012-03-06,69.62000274658203,68.97000122070312,69.61000061035156,69.1500015258789,2393600.0
2012-03-07,69.83000183105469,69.30000305175781,69.4000015258789,69.75,1411000.0
2012-03-08,70.5999984741211,69.9800033569336,70.22000122070312,70.47000122070312,1697300.0
2012-03-09,71.01000213623047,70.5199966430664,70.5999984741211,70.81999969482422,1462200.0
2012-03-12,70.94000244140625,70.55000305175781,70.86000061035156,70.7699966430664,1431600.0
2012-03-13,72.08000183105469,71.05000305175781,71.18000030517578,72.08000183105469,1521000.0
2012-03-14,72.25,71.70999908447266,72.0999984741211,71.93000030517578,1893700.0
2012-03-15,72.38999938964844,71.83000183105469,72.04000091552734,72.3499984741211,1713900.0
2012-03-16,72.54000091552734,72.30000305175781,72.5,72.45999908447266,1178200.0
2012-03-19,72.98999786376953,72.33000183105469,72.41000366210938,72.7300033569336,1963700.0
2012-03-20,72.58000183105469,72.08000183105469,72.33999633789062,72.4800033569336,1547300.0
2012-03-21,72.61000061035156,72.20999908447266,72.51000213623047,72.4000015258789,2033400.0
2012-03-22,72.0199966430664,71.56999969482422,71.8499984741211,71.81999969482422,1823700.0
2012-03-23,72.18000030517578,71.44999694824219,71.83999633789062,72.11000061035156,1260600.0
2012-03-26,72.80000305175781,72.33999633789062,72.33999633789062,72.80000305175781,1585200.0
2012-03-27,72.94000244140625,72.54000091552734,72.8499984741211,72.55999755859375,2398100.0
2012-03-28,72.66000366210938,71.7300033569336,72.5,72.19999694824219,2864300.0
2012-03-29,72.16999816894531,71.44000244140625,71.80000305175781,72.06999969482422,1567300.0
2012-03-30,72.4800033569336,71.95999908447266,72.47000122070312,72.26000213623047,1244400.0
2012-04-02,73.05999755859375,72.08999633789062,72.26000213623047,72.87000274658203,2391100.0
2012-04-03,72.94000244140625,72.19999694824219,72.79000091552734,72.62999725341797,1861200.0
2012-04-04,72.08999633789062,71.55000305175781,72.08000183105469,71.81999969482422,2402000.0
2012-04-05,71.97000122070312,71.5,71.62000274658203,71.7699966430664,1198700.0
2012-04-09,71.20999908447266,70.69999694824219,70.80000305175781,70.93000030517578,1735700.0
2012-04-10,70.95999908447266,69.56999969482422,70.77999877929688,69.5999984741211,5396000.0
2012-04-11,70.5,70.0999984741211,70.37000274658203,70.18000030517578,2120500.0
2012-04-12,71.27999877929688,70.2699966430664,70.31999969482422,71.23999786376953,1428600.0
2012-04-13,71.05000305175781,70.33000183105469,71.05000305175781,70.37000274658203,1567400.0
2012-04-16,70.8499984741211,70.04000091552734,70.75,70.30000305175781,1439000.0
2012-04-17,71.55999755859375,70.72000122070312,70.77999877929688,71.37000274658203,1287900.0
2012-04-18,71.3499984741211,70.9800033569336,71.12999725341797,71.12000274658203,1873500.0
2012-04-19,71.47000122070312,70.37000274658203,71.08000183105469,70.70999908447266,2368300.0
2012-04-20,71.29000091552734,70.80000305175781,71.05999755859375,70.81999969482422,1219600.0
2012-04-23,70.25,69.70999908447266,70.12000274658203,70.20999908447266,2151700.0
2012-04-24,70.63999938964844,70.18000030517578,70.31999969482422,70.44000244140625,2764700.0
2012-04-25,71.5,71.0999984741211,71.13999938964844,71.4800033569336,1536200.0
2012-04-26,72.08999633789062,71.30000305175781,71.37999725341797,72.0,1029400.0
2012-04-27,72.3499984741211,71.7699966430664,72.1500015258789,72.16999816894531,1252600.0
2012-04-30,72.0999984741211,71.6500015258789,72.0,71.80000305175781,1108900.0
2012-05-01,72.79000091552734,71.7300033569336,71.80000305175781,72.26000213623047,2125400.0
2012-05-02,72.16000366210938,71.58999633789062,71.87000274658203,72.0999984741211,1403700.0
2012-05-03,72.1500015258789,71.29000091552734,72.12999725341797,71.47000122070312,1432600.0
2012-05-04,71.12999725341797,70.2300033569336,71.08000183105469,70.27999877929688,1771800.0
2012-05-07,70.55999755859375,70.0,70.08999633789062,70.33000183105469,1105600.0
2012-05-08,70.16999816894531,69.1500015258789,69.94000244140625,70.06999969482422,1909000.0
2012-05-09,70.08000183105469,68.98999786376953,69.30000305175781,69.6500015258789,2191700.0
2012-05-10,70.22000122070312,69.66999816894531,70.19000244140625,69.83000183105469,2928000.0
2012-05-11,70.23999786376953,69.31999969482422,69.3499984741211,69.63999938964844,1075400.0
2012-05-14,69.31999969482422,68.7300033569336,69.01000213623047,68.8499984741211,1631300.0
2012-05-15,69.19999694824219,68.33999633789062,68.80000305175781,68.4800033569336,1185200.0
2012-05-16,69.06999969482422,68.13999938964844,68.75,68.16000366210938,1893600.0
2012-05-17,68.25,66.9800033569336,68.16000366210938,66.9800033569336,2499400.0
2012-05-18,67.37999725341797,66.30000305175781,67.22000122070312,66.41999816894531,4340800.0
2012-05-21,67.6500015258789,66.45999908447266,66.62000274658203,67.6500015258789,2172400.0
2012-05-22,68.26000213623047,67.27999877929688,67.76000213623047,67.66999816894531,1907800.0
2012-05-23,67.88999938964844,66.55999755859375,67.2300033569336,67.79000091552734,1777100.0
2012-05-24,68.06999969482422,67.33000183105469,67.98999786376953,67.91999816894531,1193600.0
2012-05-25,68.08000183105469,67.58999633789062,67.93000030517578,67.76000213623047,692900.0
2012-05-29,68.69000244140625,68.05999755859375,68.26000213623047,68.58000183105469,2231400.0
2012-05-30,68.02999877929688,67.37999725341797,68.0,67.5,962400.0
2012-05-31,67.83000183105469,66.75,67.51000213623047,67.33000183105469,1701100.0
2012-06-01,66.47000122070312,65.56999969482422,66.23999786376953,65.5999984741211,2883200.0
2012-06-04,65.87999725341797,64.94000244140625,65.63999938964844,65.54000091552734,3083000.0
2012-06-05,66.1500015258789,65.33999633789062,65.38999938964844,66.04000091552734,1918900.0
2012-06-06,67.58000183105469,66.51000213623047,66.55999755859375,67.58000183105469,1571300.0
2012-06-07,68.4000015258789,67.41999816894531,68.37999725341797,67.5,2965700.0
2012-06-08,68.08999633789062,67.11000061035156,67.33999633789062,68.08999633789062,1076900.0
2012-06-11,68.70999908447266,67.04000091552734,68.6500015258789,67.13999938964844,1439700.0
2012-06-12,67.91999816894531,66.97000122070312,67.25,67.87000274658203,1324600.0
2012-06-13,68.08000183105469,67.16000366210938,67.6500015258789,67.37000274658203,1517100.0
2012-06-14,68.31999969482422,67.31999969482422,67.5,68.06999969482422,1638500.0
2012-06-15,68.8499984741211,68.2300033569336,68.27999877929688,68.7699966430664,3736600.0
2012-06-18,69.13999938964844,68.33000183105469,68.55000305175781,68.97000122070312,1790500.0
2012-06-19,69.98999786376953,69.25,69.36000061035156,69.69999694824219,1461100.0
2012-06-20,69.93000030517578,69.08999633789062,69.72000122070312,69.56999969482422,1764800.0
2012-06-21,69.72000122070312,67.94000244140625,69.63999938964844,68.0,1732700.0
2012-06-22,68.66999816894531,68.0999984741211,68.3499984741211,68.55000305175781,1218300.0
2012-06-25,67.5,66.83999633789062,67.4800033569336,67.08999633789062,3125500.0
2012-06-26,67.62999725341797,66.87999725341797,67.26000213623047,67.41000366210938,2155800.0
2012-06-27,68.16000366210938,67.58000183105469,67.5999984741211,68.05999755859375,2700300.0
2012-06-28,67.9800033569336,67.11000061035156,67.61000061035156,67.91999816894531,1266600.0
2012-06-29,69.69999694824219,68.97000122070312,69.19000244140625,69.69999694824219,2008600.0
2012-07-02,69.94999694824219,69.37999725341797,69.87000274658203,69.88999938964844,1567800.0
2012-07-03,70.48999786376953,69.83999633789062,69.94999694824219,70.45999908447266,1297100.0
2012-07-05,70.48999786376953,69.87999725341797,70.22000122070312,70.16999816894531,1128100.0
2012-07-06,69.63999938964844,69.13999938964844,69.54000091552734,69.51000213623047,2093000.0
2012-07-09,69.48999786376953,69.04000091552734,69.4000015258789,69.33999633789062,1117200.0
2012-07-10,69.81999969482422,68.4800033569336,69.69999694824219,68.72000122070312,1234800.0
2012-07-11,68.94999694824219,68.30000305175781,68.76000213623047,68.66999816894531,854400.0
2012-07-12,68.66000366210938,67.81999969482422,68.25,68.4000015258789,1466600.0
2012-07-13,69.54000091552734,68.5199966430664,68.54000091552734,69.47000122070312,2240100.0
2012-07-16,69.5,69.01000213623047,69.33000183105469,69.30000305175781,670900.0
2012-07-17,69.87999725341797,68.80999755859375,69.58000183105469,69.76000213623047,1976200.0
2012-07-18,70.44999694824219,69.54000091552734,69.55999755859375,70.26000213623047,1975400.0
2012-07-19,70.62999725341797,70.13999938964844,70.41000366210938,70.37999725341797,1023300.0
2012-07-20,70.08000183105469,69.66999816894531,70.0199966430664,69.73999786376953,1028600.0
2012-07-23,69.16999816894531,68.3499984741211,68.66000366210938,68.97000122070312,1398100.0
2012-07-24,69.05999755859375,67.9000015258789,69.04000091552734,68.3499984741211,1128500.0
2012-07-25,68.68000030517578,68.02999877929688,68.51000213623047,68.36000061035156,1299400.0
2012-07-26,69.56999969482422,68.97000122070312,69.37000274658203,69.4000015258789,1121000.0
2012-07-27,70.94000244140625,69.66999816894531,69.81999969482422,70.7699966430664,1422100.0
2012-07-30,71.05000305175781,70.48999786376953,70.70999908447266,70.69999694824219,1882700.0
2012-07-31,70.81999969482422,70.30999755859375,70.62999725341797,70.30999755859375,841100.0
2012-08-01,70.69000244140625,69.9800033569336,70.66999816894531,70.02999877929688,1300600.0
2012-08-02,70.02999877929688,69.02999877929688,69.55999755859375,69.55000305175781,1165700.0
2012-08-03,71.12999725341797,70.5,70.58999633789062,70.95999908447266,1486400.0
2012-08-06,71.41999816894531,71.08000183105469,71.12999725341797,71.13999938964844,1019600.0
2012-08-07,71.87999725341797,71.43000030517578,71.45999908447266,71.56999969482422,1085900.0
2012-08-08,71.75,71.29000091552734,71.31999969482422,71.66000366210938,945700.0
2012-08-09,71.87999725341797,71.51000213623047,71.52999877929688,71.72000122070312,699200.0
2012-08-10,71.87000274658203,71.33000183105469,71.5,71.86000061035156,1391300.0
2012-08-13,71.8499984741211,71.37999725341797,71.7300033569336,71.80000305175781,1489400.0
2012-08-14,72.12000274658203,71.58999633789062,72.08000183105469,71.77999877929688,1070300.0
2012-08-15,72.02999877929688,71.66000366210938,71.69000244140625,71.94000244140625,897400.0
2012-08-16,72.58000183105469,71.81999969482422,72.0199966430664,72.48999786376953,1422600.0
2012-08-17,72.69000244140625,72.44000244140625,72.55999755859375,72.62999725341797,1140400.0
2012-08-20,72.62999725341797,72.30000305175781,72.52999877929688,72.62000274658203,1145100.0
2012-08-21,73.11000061035156,72.25,72.80000305175781,72.47000122070312,2609400.0
2012-08-22,72.52999877929688,72.0199966430664,72.22000122070312,72.37999725341797,2093300.0
2012-08-23,72.2699966430664,71.72000122070312,72.26000213623047,71.83999633789062,1682300.0
2012-08-24,72.37999725341797,71.5999984741211,71.63999938964844,72.25,969800.0
2012-08-27,72.5199966430664,72.12999725341797,72.41999816894531,72.23999786376953,933600.0
2012-08-28,72.44000244140625,71.9800033569336,72.0999984741211,72.2300033569336,884000.0
2012-08-29,72.51000213623047,72.08999633789062,72.36000061035156,72.31999969482422,1230700.0
2012-08-30,72.05000305175781,71.62999725341797,72.05000305175781,71.77999877929688,718000.0
2012-08-31,72.44999694824219,71.68000030517578,72.2300033569336,72.20999908447266,1273600.0
2012-09-04,72.38999938964844,71.62000274658203,72.13999938964844,72.16000366210938,1194900.0
2012-09-05,72.41999816894531,72.01000213623047,72.2300033569336,72.16000366210938,998200.0
2012-09-06,73.61000061035156,72.55000305175781,72.55000305175781,73.5999984741211,1738500.0
2012-09-07,73.95999908447266,73.68000030517578,73.75,73.95999908447266,1408300.0
2012-09-10,73.9800033569336,73.5,73.87999725341797,73.5199966430664,962600.0
2012-09-11,73.94999694824219,73.55000305175781,73.55999755859375,73.68000030517578,1335000.0
2012-09-12,74.04000091552734,73.72000122070312,73.98999786376953,73.98999786376953,1364800.0
2012-09-13,75.31999969482422,73.83999633789062,73.97000122070312,75.0999984741211,2242100.0
2012-09-14,75.91000366210938,75.19999694824219,75.22000122070312,75.5,5731100.0
2012-09-17,75.43000030517578,74.97000122070312,75.37000274658203,75.19000244140625,1347900.0
2012-09-18,75.16000366210938,74.86000061035156,75.04000091552734,75.05999755859375,2004200.0
2012-09-19,75.33000183105469,74.94999694824219,75.12000274658203,75.12000274658203,836100.0
2012-09-20,75.05000305175781,74.51000213623047,74.75,75.0199966430664,2569500.0
2012-09-21,75.41000366210938,75.0199966430664,75.4000015258789,75.04000091552734,954600.0
2012-09-24,74.69000244140625,74.26000213623047,74.33000183105469,74.51000213623047,1437100.0
2012-09-25,74.79000091552734,73.6500015258789,74.69000244140625,73.75,1619200.0
2012-09-26,73.68000030517578,73.04000091552734,73.66999816894531,73.26000213623047,1482600.0
2012-09-27,74.12999725341797,73.3499984741211,73.56999969482422,73.98999786376953,956900.0
2012-09-28,73.94000244140625,73.36000061035156,73.70999908447266,73.6500015258789,1398000.0
2012-10-01,74.47000122070312,73.62999725341797,73.98999786376953,73.77999877929688,1864000.0
2012-10-02,74.20999908447266,73.55000305175781,74.08999633789062,73.88999938964844,2136000.0
2012-10-03,74.33999633789062,73.66999816894531,74.05999755859375,74.16000366210938,1118800.0
2012-10-04,74.73999786376953,74.30999755859375,74.41000366210938,74.72000122070312,1614500.0
2012-10-05,75.25,74.47000122070312,75.05000305175781,74.69999694824219,1317400.0
2012-10-08,74.52999877929688,74.26000213623047,74.37999725341797,74.41000366210938,1128700.0
2012-10-09,74.41000366210938,73.63999938964844,74.36000061035156,73.66000366210938,4611600.0
2012-10-10,73.70999908447266,73.12000274658203,73.6500015258789,73.2300033569336,1264000.0
2012-10-11,73.87999725341797,73.33000183105469,73.80000305175781,73.33999633789062,1405800.0
2012-10-12,73.58000183105469,72.87999725341797,73.37999725341797,73.0199966430664,2111900.0
2012-10-15,73.68000030517578,72.94000244140625,73.16999816894531,73.62000274658203,948800.0
2012-10-16,74.41000366210938,73.9000015258789,73.94999694824219,74.37999725341797,2616300.0
2012-10-17,74.79000091552734,74.30000305175781,74.44000244140625,74.7300033569336,1265200.0
2012-10-18,74.87000274658203,74.30999755859375,74.56999969482422,74.58000183105469,1156900.0
2012-10-19,74.3499984741211,73.11000061035156,74.3499984741211,73.29000091552734,1466500.0
2012-10-22,73.41999816894531,72.7300033569336,73.19000244140625,73.29000091552734,1394100.0
2012-10-23,72.6500015258789,71.94999694824219,72.5,72.36000061035156,2302400.0
2012-10-24,72.7300033569336,72.04000091552734,72.62999725341797,72.16000366210938,1250400.0
2012-10-25,72.80000305175781,71.91999816894531,72.68000030517578,72.36000061035156,1092600.0
2012-10-26,72.54000091552734,71.80000305175781,72.30000305175781,72.27999877929688,1154800.0
2012-10-31,72.62999725341797,72.0,72.58000183105469,72.31999969482422,1373200.0
2012-11-01,73.2699966430664,72.44999694824219,72.54000091552734,73.2300033569336,1519100.0
2012-11-02,73.62999725341797,72.43000030517578,73.61000061035156,72.47000122070312,1467200.0
2012-11-05,72.81999969482422,72.19999694824219,72.38999938964844,72.69999694824219,1368200.0
2012-11-06,73.51000213623047,72.81999969482422,72.9000015258789,73.25,1066100.0
2012-11-07,72.62999725341797,71.27999877929688,72.62000274658203,71.61000061035156,4727300.0
2012-11-08,71.91999816894531,70.69999694824219,71.5999984741211,70.69999694824219,1926100.0
2012-11-09,71.72000122070312,70.4800033569336,70.54000091552734,70.7699966430664,1974100.0
2012-11-12,71.0999984741211,70.68000030517578,70.98999786376953,70.80999755859375,3436500.0
2012-11-13,71.2699966430664,70.36000061035156,70.44999694824219,70.54000091552734,1497500.0
2012-11-14,70.87000274658203,69.37000274658203,70.77999877929688,69.55000305175781,3587700.0
2012-11-15,69.79000091552734,69.06999969482422,69.5,69.37000274658203,2332100.0
2012-11-16,69.91000366210938,68.9000015258789,69.47000122070312,69.75,1807200.0
2012-11-19,71.19999694824219,70.54000091552734,70.56999969482422,71.19000244140625,2239700.0
2012-11-20,71.33999633789062,70.70999908447266,71.0999984741211,71.2699966430664,2151200.0
2012-11-21,71.4800033569336,71.18000030517578,71.30000305175781,71.44999694824219,1144700.0
2012-11-23,72.37999725341797,71.7300033569336,71.7699966430664,72.37999725341797,787900.0
2012-11-26,72.29000091552734,71.81999969482422,72.05999755859375,72.29000091552734,1698500.0
2012-11-27,72.44000244140625,71.88999938964844,72.16999816894531,71.91000366210938,1655500.0
2012-11-28,72.51000213623047,71.23999786376953,71.6500015258789,72.4800033569336,1733100.0
2012-11-29,73.05000305175781,72.5,72.81999969482422,72.9000015258789,3237100.0
2012-11-30,73.0199966430664,72.6500015258789,72.91000366210938,72.87999725341797,1773800.0
2012-12-03,73.29000091552734,72.51000213623047,73.2699966430664,72.55999755859375,1671200.0
2012-12-04,72.77999877929688,72.26000213623047,72.58000183105469,72.45999908447266,1325600.0
2012-12-05,72.91000366210938,72.04000091552734,72.58000183105469,72.5999984741211,1913700.0
2012-12-06,72.86000061035156,72.43000030517578,72.54000091552734,72.83000183105469,1273000.0
2012-12-07,73.19000244140625,72.69000244140625,73.11000061035156,73.04000091552734,1845700.0
2012-12-10,73.2699966430664,72.94999694824219,72.98999786376953,73.12999725341797,1318500.0
2012-12-11,73.91999816894531,73.4000015258789,73.44000244140625,73.58999633789062,2300700.0
2012-12-12,74.13999938964844,73.52999877929688,73.94000244140625,73.62000274658203,2046200.0
2012-12-13,73.79000091552734,73.0,73.5999984741211,73.19999694824219,2235500.0
2012-12-14,73.18000030517578,72.80000305175781,73.0199966430664,72.88999938964844,1810600.0
2012-12-17,73.80000305175781,73.05000305175781,73.12000274658203,73.80000305175781,3289300.0
2012-12-18,74.70999908447266,73.80000305175781,73.94000244140625,74.66000366210938,3438600.0
2012-12-19,74.87999725341797,74.16999816894531,74.83999633789062,74.19999694824219,3682400.0
2012-12-20,74.06999969482422,73.4800033569336,73.72000122070312,74.05999755859375,4601000.0
2012-12-21,73.54000091552734,72.97000122070312,73.0199966430664,73.43000030517578,4402300.0
2012-12-24,73.26000213623047,73.0999984741211,73.19999694824219,73.18000030517578,1429200.0
2012-12-26,73.3499984741211,72.68000030517578,73.31999969482422,72.83000183105469,2479600.0
2012-12-27,73.0199966430664,71.94000244140625,72.87999725341797,72.7699966430664,3277500.0
2012-12-28,72.68000030517578,71.97000122070312,72.33000183105469,71.9800033569336,3618600.0
2012-12-31,73.30999755859375,71.81999969482422,71.87999725341797,73.27999877929688,8359300.0
2013-01-02,75.1500015258789,74.5,74.52999877929688,75.13999938964844,5037200.0
2013-01-03,75.37000274658203,74.83999633789062,75.12000274658203,75.02999877929688,2634600.0
2013-01-04,75.5199966430664,74.98999786376953,75.13999938964844,75.41000366210938,2512900.0
2013-01-07,75.27999877929688,74.94999694824219,75.18000030517578,75.20999908447266,2511200.0
2013-01-08,75.18000030517578,74.69999694824219,75.11000061035156,75.01000213623047,1407900.0
2013-01-09,75.41000366210938,75.11000061035156,75.19000244140625,75.23999786376953,1421900.0
2013-01-10,75.7699966430664,75.22000122070312,75.62000274658203,75.76000213623047,1403700.0
2013-01-11,75.80000305175781,75.51000213623047,75.76000213623047,75.7699966430664,1248500.0
2013-01-14,75.80000305175781,75.44000244140625,75.75,75.69000244140625,2745100.0
2013-01-15,75.88999938964844,75.33999633789062,75.4000015258789,75.83000183105469,1109100.0
2013-01-16,75.91000366210938,75.58999633789062,75.68000030517578,75.7699966430664,1211300.0
2013-01-17,76.5,76.0,76.11000061035156,76.29000091552734,1534800.0
2013-01-18,76.54000091552734,76.04000091552734,76.31999969482422,76.5,2173800.0
2013-01-22,76.9000015258789,76.33000183105469,76.5,76.9000015258789,3583900.0
2013-01-23,77.08000183105469,76.77999877929688,76.93000030517578,76.98999786376953,2295000.0
2013-01-24,77.44000244140625,76.86000061035156,76.91999816894531,77.08000183105469,5386800.0
2013-01-25,77.52999877929688,77.12000274658203,77.37999725341797,77.51000213623047,2997100.0
2013-01-28,77.61000061035156,77.1500015258789,77.5999984741211,77.44000244140625,1634100.0
2013-01-29,77.7699966430664,77.23999786376953,77.33999633789062,77.69999694824219,2279300.0
2013-01-30,77.83000183105469,77.2699966430664,77.69000244140625,77.38999938964844,2074200.0
2013-01-31,77.5,77.1500015258789,77.33000183105469,77.25,2611300.0
2013-02-01,78.11000061035156,77.61000061035156,77.77999877929688,78.0,2550000.0
2013-02-04,77.72000122070312,77.12999725341797,77.63999938964844,77.18000030517578,2457700.0
2013-02-05,78.11000061035156,77.54000091552734,77.62000274658203,77.91000366210938,1609800.0
2013-02-06,78.05999755859375,77.5999984741211,77.68000030517578,78.05000305175781,1739400.0
2013-02-07,78.12999725341797,77.36000061035156,78.05000305175781,77.91000366210938,2260100.0
2013-02-08,78.37999725341797,78.01000213623047,78.02999877929688,78.37999725341797,4399000.0
2013-02-11,78.38999938964844,78.13999938964844,78.36000061035156,78.33999633789062,2112700.0
2013-02-12,78.5999984741211,78.27999877929688,78.33999633789062,78.47000122070312,1568600.0
2013-02-13,78.79000091552734,78.33999633789062,78.68000030517578,78.58000183105469,1346500.0
2013-02-14,78.75,78.27999877929688,78.3499984741211,78.68000030517578,1287500.0
2013-02-15,78.83000183105469,78.31999969482422,78.75,78.58999633789062,1248400.0
2013-02-19,79.16000366210938,78.70999908447266,78.70999908447266,79.13999938964844,1763000.0
2013-02-20,79.12999725341797,78.08000183105469,79.11000061035156,78.08999633789062,2507600.0
2013-02-21,77.88999938964844,77.25,77.88999938964844,77.55999755859375,2641300.0
2013-02-22,78.30999755859375,77.7699966430664,77.91999816894531,78.30999755859375,1833200.0
2013-02-25,78.77999877929688,76.8499984741211,78.68000030517578,76.87000274658203,1979400.0
2013-02-26,77.44000244140625,76.66999816894531,77.19000244140625,77.36000061035156,2505700.0
2013-02-27,78.52999877929688,77.26000213623047,77.2699966430664,78.30999755859375,1442500.0
2013-02-28,78.80999755859375,78.12999725341797,78.30999755859375,78.23999786376953,1564400.0
2013-03-01,78.5,77.51000213623047,77.95999908447266,78.41999816894531,1884800.0
2013-03-04,78.77999877929688,78.0999984741211,78.23999786376953,78.77999877929688,1418100.0
2013-03-05,79.72000122070312,79.0999984741211,79.1500015258789,79.56999969482422,1855000.0
2013-03-06,79.88999938964844,79.5199966430664,79.83999633789062,79.69000244140625,2045000.0
2013-03-07,79.94999694824219,79.72000122070312,79.80000305175781,79.87999725341797,1564000.0
2013-03-08,80.36000061035156,79.81999969482422,80.2300033569336,80.2699966430664,1984200.0
2013-03-11,80.52999877929688,80.08999633789062,80.19000244140625,80.5,1610000.0
2013-03-12,80.56999969482422,80.12000274658203,80.47000122070312,80.36000061035156,1505700.0
2013-03-13,80.61000061035156,80.1500015258789,80.37000274658203,80.51000213623047,1021900.0
2013-03-14,80.98999786376953,80.68000030517578,80.72000122070312,80.95999908447266,1328200.0
2013-03-15,80.97000122070312,80.5999984741211,80.9000015258789,80.87000274658203,1850700.0
2013-03-18,80.7699966430664,80.0,80.13999938964844,80.43000030517578,1983400.0
2013-03-19,80.72000122070312,79.69000244140625,80.5999984741211,80.20999908447266,1522500.0
2013-03-20,80.93000030517578,80.55999755859375,80.6500015258789,80.80999755859375,1475900.0
2013-03-21,80.61000061035156,79.98999786376953,80.33999633789062,80.16000366210938,1418500.0
2013-03-22,80.31999969482422,79.97000122070312,80.02999877929688,80.29000091552734,1648200.0
2013-03-25,80.69999694824219,79.72000122070312,80.55000305175781,80.0199966430664,2905700.0
2013-03-26,80.62999725341797,80.23999786376953,80.33999633789062,80.62000274658203,1322900.0
2013-03-27,80.70999908447266,80.01000213623047,80.16000366210938,80.68000030517578,2494200.0
2013-03-28,81.0199966430664,80.58000183105469,80.66999816894531,80.95999908447266,1897700.0
2013-04-01,81.05999755859375,80.31999969482422,80.94999694824219,80.52999877929688,3097600.0
2013-04-02,81.04000091552734,80.54000091552734,80.86000061035156,80.7699966430664,2480900.0
2013-04-03,80.87999725341797,79.68000030517578,80.81999969482422,79.88999938964844,2266100.0
2013-04-04,80.33000183105469,79.81999969482422,80.01000213623047,80.23999786376953,1317800.0
2013-04-05,80.01000213623047,79.13999938964844,79.26000213623047,79.95999908447266,1533500.0
2013-04-08,80.47000122070312,79.7300033569336,80.0,80.44999694824219,1927500.0
