Date,High,Low,Open,Close,Volume,Adj Close,Ret_Index
2009-11-23,20.010000228881836,20.010000228881836,20.010000228881836,20.010000228881836,0.0,17.739416122436523,1.0
2009-11-24,20.020000457763672,20.020000457763672,20.020000457763672,20.020000457763672,0.0,17.74828338623047,1.0004998622126424
2009-11-25,20.030000686645508,20.030000686645508,20.030000686645508,20.030000686645508,0.0,17.757137298583984,1.0009989717826762
2009-11-27,20.040000915527344,20.040000915527344,20.040000915527344,20.040000915527344,0.0,17.766010284423828,1.0014991565564366
2009-11-30,20.049999237060547,20.049999237060547,20.049999237060547,20.049999237060547,0.0,17.77486801147461,1.0019984811672156
2009-12-01,20.049999237060547,20.049999237060547,20.049999237060547,20.049999237060547,0.0,17.77486801147461,1.0019984811672156
2009-12-02,20.040000915527344,20.040000915527344,20.040000915527344,20.040000915527344,0.0,17.766010284423828,1.0014991565564366
2009-12-03,20.030000686645508,20.030000686645508,20.030000686645508,20.030000686645508,0.0,17.757137298583984,1.0009989717826762
2009-12-04,19.989999771118164,19.989999771118164,19.989999771118164,19.989999771118164,0.0,17.721689224243164,0.9990007056562061
2009-12-07,20.020000457763672,20.020000457763672,20.020000457763672,20.020000457763672,0.0,17.74828338623047,1.0004998622126426
2009-12-08,20.030000686645508,20.030000686645508,20.030000686645508,20.030000686645508,0.0,17.757137298583984,1.0009989717826764
2009-12-09,20.030000686645508,20.030000686645508,20.030000686645508,20.030000686645508,0.0,17.757137298583984,1.0009989717826764
2009-12-10,20.020000457763672,20.020000457763672,20.020000457763672,20.020000457763672,0.0,17.74828338623047,1.0004998622126429
2009-12-11,20.0,20.0,20.0,20.0,0.0,17.730527877807617,0.9994989550632585
2009-12-14,19.989999771118164,19.989999771118164,19.989999771118164,19.989999771118164,0.0,17.721689224243164,0.9990007056562065
2009-12-15,19.989999771118164,19.989999771118164,19.989999771118164,19.989999771118164,0.0,17.721689224243164,0.9990007056562065
2009-12-16,20.0,20.0,20.0,20.0,0.0,17.730527877807617,0.9994989550632584
2009-12-17,20.030000686645508,20.030000686645508,20.030000686645508,20.030000686645508,0.0,17.757137298583984,1.0009989717826764
2009-12-18,20.010000228881836,20.010000228881836,20.010000228881836,20.010000228881836,0.0,17.739416122436523,1.0000000000000004
2009-12-21,19.979999542236328,19.979999542236328,19.979999542236328,19.979999542236328,0.0,17.712827682495117,0.9985011660046821
2009-12-22,19.969999313354492,19.969999313354492,19.969999313354492,19.969999313354492,0.0,17.703960418701172,0.9980013037920397
2009-12-23,19.959999084472656,19.959999084472656,19.959999084472656,19.959999084472656,0.0,17.695091247558594,0.9975013340590246
2009-12-24,19.940000534057617,19.940000534057617,19.940000534057617,19.940000534057617,0.0,17.677352905273438,0.9965013945929945
2009-12-28,19.920000076293945,19.920000076293945,19.920000076293945,19.920000076293945,0.0,17.659626007080078,0.9955021002492005
2009-12-29,19.920000076293945,19.920000076293945,19.920000076293945,19.920000076293945,0.0,17.659626007080078,0.9955021002492005
2009-12-30,19.93000030517578,19.93000030517578,19.93000030517578,19.93000030517578,0.0,17.668493270874023,0.9960019624618428
2009-12-31,19.90999984741211,19.90999984741211,19.90999984741211,19.90999984741211,0.0,17.6507625579834,0.9950024530773034
2010-01-04,19.93000030517578,19.93000030517578,19.93000030517578,19.93000030517578,0.0,17.668493270874023,0.9960019624618429
2010-01-05,19.959999084472656,19.959999084472656,19.959999084472656,19.959999084472656,0.0,17.695091247558594,0.9975013340590247
2010-01-06,19.959999084472656,19.959999084472656,19.959999084472656,19.959999084472656,0.0,17.695091247558594,0.9975013340590247
2010-01-07,19.950000762939453,19.950000762939453,19.950000762939453,19.950000762939453,0.0,17.68623161315918,0.9970019019278731
2010-01-08,19.969999313354492,19.969999313354492,19.969999313354492,19.969999313354492,0.0,17.703960418701172,0.9980013037920398
2010-01-11,19.979999542236328,19.979999542236328,19.979999542236328,19.979999542236328,0.0,17.712827682495117,0.9985011660046821
